keep_street,new_name,notes,osm_id,city
0,,alley - not a road,457608270,North Vancouver
0,,freeway,469071600,North Vancouver
0,,freeway,469071588,North Vancouver
0,,freeway,469071593,North Vancouver
0,,freeway,469071596,North Vancouver
0,,parking lot - not a road,474512887,North Vancouver
0,,parking lot - not a road,474512888,North Vancouver
0,,parking lot - not a road,474512886,North Vancouver
0,,parking lot - not a road,474512889,North Vancouver
0,,parking lot - not a road,478256466,North Vancouver
0,,parking lot - not a road,478258560,North Vancouver
0,,not a road,478260616,North Vancouver
0,,not a road,479541737,North Vancouver
0,,not a road,479541738,North Vancouver
0,,alley - not a road,476043056,North Vancouver
0,,not a road,470108065,North Vancouver
0,,not a road,470108071,North Vancouver
0,,not a road,470457843,North Vancouver
0,,not a road,470457848,North Vancouver
0,,not a road,470457853,North Vancouver
0,,not a road,469586013,North Vancouver
0,,alley - not a road,469586300,North Vancouver
0,,parking lot - not a road,469586305,North Vancouver
0,,parking lot - not a road,469586302,North Vancouver
0,,parking lot - not a road,469586304,North Vancouver
0,,parking lot - not a road,469586303,North Vancouver
0,,not a road,469586297,North Vancouver
0,,parking lot - not a road,472419840,North Vancouver
0,,not in area,484501618,North Vancouver
0,,not in area,484501619,North Vancouver
0,,not in area,484501620,North Vancouver
0,,not in area,484505297,North Vancouver
0,,not in area,484505296,North Vancouver
0,,not in area,484505298,North Vancouver
0,,not in area,484505300,North Vancouver
0,,reservation - private road,483201342,North Vancouver
0,,not a road,480742974,North Vancouver
0,,apt complex - not a road,500326852,North Vancouver
0,,not a road,480204129,North Vancouver
0,,alley - not a road,500005056,North Vancouver
0,,alley - not a road,500005057,North Vancouver
0,,parking lot - not a road,487074244,North Vancouver
0,,parking lot - not a road,487074251,North Vancouver
0,,parking lot - not a road,487074252,North Vancouver
0,,parking lot - not a road,487074250,North Vancouver
0,,parking lot - not a road,487074249,North Vancouver
0,,parking lot - not a road,487074248,North Vancouver
0,,parking lot - not a road,487074247,North Vancouver
0,,parking lot - not a road,487074246,North Vancouver
0,,parking lot - not a road,487074245,North Vancouver
0,,not a road,500005286,North Vancouver
0,,not a road,500005287,North Vancouver
0,,not a road,500005288,North Vancouver
0,,not a road,500005289,North Vancouver
0,,not a road,497060913,North Vancouver
0,,alley - not a road,485445694,North Vancouver
0,,trail - not a road,485737184,North Vancouver
0,,not a road,497045661,North Vancouver
0,,apt complex - not a road,497086816,North Vancouver
0,,apt complex - not a road,497086815,North Vancouver
0,,not a road,497086814,North Vancouver
0,,not a road,497086818,North Vancouver
0,,alley - not a road,483179992,North Vancouver
0,,parking lot - not a road,479659534,North Vancouver
0,,parking lot - not a road,479659535,North Vancouver
0,,parking lot - not a road,479659536,North Vancouver
0,,parking lot - not a road,479659537,North Vancouver
0,,alley - not a road,499407029,North Vancouver
0,,alley - not a road,482328174,North Vancouver
0,,alley - not a road,482328177,North Vancouver
0,,alley - not a road,501953425,North Vancouver
0,,apt complex - not a road,507320950,North Vancouver
0,,apt complex - not a road,507320951,North Vancouver
0,,apt complex - not a road,507320948,North Vancouver
0,,apt complex - not a road,507320949,North Vancouver
0,,alley - not a road,502024625,North Vancouver
0,,not a road,502011870,North Vancouver
0,,not a road,501997212,North Vancouver
0,,duplicate road,508122258,North Vancouver
0,,not a road,503607351,North Vancouver
0,,not a road,503607441,North Vancouver
0,,alley - not a road,511752257,North Vancouver
0,,not a road,531109682,North Vancouver
0,,freeway,519556768,North Vancouver
0,,freeway,519556770,North Vancouver
0,,freeway,573607231,North Vancouver
0,,freeway,573607232,North Vancouver
0,,freeway,573607284,North Vancouver
0,,parking lot - not a road,536460629,North Vancouver
0,,parking lot - not a road,536460638,North Vancouver
0,,parking lot - not a road,536460635,North Vancouver
0,,parking lot - not a road,536460632,North Vancouver
0,,parking lot - not a road,574523406,North Vancouver
0,,parking lot - not a road,574523408,North Vancouver
0,,parking lot - not a road,574523410,North Vancouver
0,,not a road,546246986,North Vancouver
0,,not a road,546652406,North Vancouver
0,,not a road,528551836,North Vancouver
0,,not a road,528553660,North Vancouver
0,,trail - not a road,571060909,North Vancouver
0,,not a road,528551831,North Vancouver
0,,not a road,528551837,North Vancouver
0,,not a road,551757799,North Vancouver
0,,not a road,551757800,North Vancouver
0,,not a road,551758546,North Vancouver
0,,not a road,521871989,North Vancouver
0,,trail - not a road,523971045,North Vancouver
0,,trail - not a road,558041675,North Vancouver
0,,parking lot - not a road,526049802,North Vancouver
0,,parking lot - not a road,526049807,North Vancouver
0,,parking lot - not a road,526049803,North Vancouver
0,,parking lot - not a road,526049804,North Vancouver
0,,parking lot - not a road,526049806,North Vancouver
0,,parking lot - not a road,526049805,North Vancouver
0,,parking lot - not a road,546287497,North Vancouver
0,,parking lot - not a road,527164895,North Vancouver
0,,parking lot - not a road,527164894,North Vancouver
0,,parking lot - not a road,527164896,North Vancouver
0,,parking lot - not a road,527164882,North Vancouver
0,,parking lot - not a road,527164884,North Vancouver
0,,parking lot - not a road,527164885,North Vancouver
0,,parking lot - not a road,527164883,North Vancouver
0,,parking lot - not a road,527164886,North Vancouver
0,,parking lot - not a road,524447176,North Vancouver
0,,parking lot - not a road,526053344,North Vancouver
0,,parking lot - not a road,527164878,North Vancouver
0,,parking lot - not a road,526053345,North Vancouver
0,,parking lot - not a road,524447180,North Vancouver
0,,parking lot - not a road,524447182,North Vancouver
0,,alley - not a road,524447186,North Vancouver
0,,alley - not a road,524447188,North Vancouver
0,,alley - not a road,524444874,North Vancouver
0,,alley - not a road,524444875,North Vancouver
0,,alley - not a road,524444876,North Vancouver
0,,alley - not a road,524444877,North Vancouver
0,,not a road,539945335,North Vancouver
0,,not a road,526052112,North Vancouver
0,,parking lot - not a road,549851315,North Vancouver
0,,apt complex - not a road,549572657,North Vancouver
0,,parking lot - not a road,526052819,North Vancouver
0,,parking lot - not a road,526052818,North Vancouver
0,,parking lot - not a road,526052820,North Vancouver
0,,parking lot - not a road,526052821,North Vancouver
0,,parking lot - not a road,526052822,North Vancouver
0,,parking lot - not a road,526052823,North Vancouver
0,,parking lot - not a road,526052824,North Vancouver
0,,parking lot - not a road,526052825,North Vancouver
0,,parking lot - not a road,526052826,North Vancouver
0,,alley - not a road,540906658,North Vancouver
0,,alley - not a road,541126036,North Vancouver
0,,alley - not a road,547206478,North Vancouver
0,,parking lot - not a road,528558103,North Vancouver
0,,parking lot - not a road,528558101,North Vancouver
0,,parking lot - not a road,528558102,North Vancouver
0,,freeway,682010971,North Vancouver
0,,freeway,682010969,North Vancouver
0,,freeway,682010970,North Vancouver
0,,freeway,681785113,North Vancouver
0,,freeway,682010967,North Vancouver
0,,freeway,681785112,North Vancouver
0,,reservation - private road,677197730,North Vancouver
0,,trail - not a road,622832769,North Vancouver
0,,trail - not a road,631441266,North Vancouver
0,,not a road,585571117,North Vancouver
0,,parking lot - not a road,616399686,North Vancouver
0,,parking lot - not a road,616399690,North Vancouver
0,,parking lot - not a road,616399683,North Vancouver
0,,parking lot - not a road,616399682,North Vancouver
0,,parking lot - not a road,682018133,North Vancouver
0,,trail - not a road,591507779,North Vancouver
0,,trail - not a road,598466228,North Vancouver
0,,parking lot - not a road,631436306,North Vancouver
0,,parking lot - not a road,631436307,North Vancouver
0,,not a road,620256184,North Vancouver
0,,not a road,591666168,North Vancouver
0,,not a road,591666170,North Vancouver
0,,apt complex - not a road,582635284,North Vancouver
0,,not a road,647887639,North Vancouver
0,,parking lot - not a road,631444032,North Vancouver
0,,apt complex - not a road,634483569,North Vancouver
0,,parking lot - not a road,632859477,North Vancouver
0,,parking lot - not a road,617510683,North Vancouver
0,,parking lot - not a road,632859479,North Vancouver
0,,parking lot - not a road,632859478,North Vancouver
0,,parking lot - not a road,617510680,North Vancouver
0,,parking lot - not a road,632859476,North Vancouver
0,,parking lot - not a road,617510684,North Vancouver
0,,parking lot - not a road,617027240,North Vancouver
0,,parking lot - not a road,617027236,North Vancouver
0,,parking lot - not a road,617027241,North Vancouver
0,,parking lot - not a road,617027238,North Vancouver
0,,parking lot - not a road,617027237,North Vancouver
0,,not a road,639672296,North Vancouver
0,,not a road,639672298,North Vancouver
0,,not a road,639672297,North Vancouver
0,,not a road,576857639,North Vancouver
0,,not a road,576857640,North Vancouver
0,,not a road,576857637,North Vancouver
0,,not a road,576857638,North Vancouver
0,,not a road,576827581,North Vancouver
0,,not a road,576827582,North Vancouver
0,,not a road,576857635,North Vancouver
0,,not a road,576857636,North Vancouver
0,,not a road,576861262,North Vancouver
0,,not a road,677199793,North Vancouver
0,,not a road,639378516,North Vancouver
0,,not a road,639378517,North Vancouver
0,,not a road,639378518,North Vancouver
0,,not a road,637110680,North Vancouver
0,,alley - not a road,634465245,North Vancouver
0,,not a road,635845933,North Vancouver
0,,parking lot - not a road,631815915,North Vancouver
0,,parking lot - not a road,632084748,North Vancouver
0,,parking lot - not a road,631815916,North Vancouver
0,,parking lot - not a road,631815917,North Vancouver
0,,not a road,635542598,North Vancouver
0,,not a road,635542595,North Vancouver
0,,not a road,635542597,North Vancouver
0,,not a road,635542600,North Vancouver
0,,not a road,633009213,North Vancouver
0,,not a road,633009214,North Vancouver
0,,not a road,633009211,North Vancouver
0,,not a road,633009210,North Vancouver
0,,not a road,633009215,North Vancouver
0,,not a road,633009212,North Vancouver
0,,not a road,633009216,North Vancouver
0,,not a road,639887011,North Vancouver
0,,alley - not a road,574735176,North Vancouver
0,,alley - not a road,574735177,North Vancouver
0,,parking lot - not a road,586130246,North Vancouver
0,,parking lot - not a road,586130247,North Vancouver
0,,parking lot - not a road,586134811,North Vancouver
0,,parking lot - not a road,586134812,North Vancouver
0,,parking lot - not a road,586134813,North Vancouver
0,,not in area,704453523,North Vancouver
0,,not in area,767352464,North Vancouver
0,,not in area,767352465,North Vancouver
0,,not a road,694115632,North Vancouver
0,,not a road,694115633,North Vancouver
0,,not a road,694118756,North Vancouver
0,,not a road,693987797,North Vancouver
0,,freeway,682334424,North Vancouver
0,,freeway,682056531,North Vancouver
0,,freeway,682059542,North Vancouver
0,,freeway,682059539,North Vancouver
0,,freeway,682059541,North Vancouver
0,,freeway,682059543,North Vancouver
0,,not in area,767349507,North Vancouver
0,,not in area,736945399,North Vancouver
0,,not in area,736945400,North Vancouver
0,,not in area,736944481,North Vancouver
0,,not in area,736945398,North Vancouver
0,,not in area,736945397,North Vancouver
0,,not in area,736944579,North Vancouver
0,,not in area,736944479,North Vancouver
0,,not in area,736944578,North Vancouver
0,,not in area,736944576,North Vancouver
0,,not in area,736944577,North Vancouver
0,,not in area,736944570,North Vancouver
0,,not in area,736944480,North Vancouver
0,,not in area,731792759,North Vancouver
0,,not in area,731792760,North Vancouver
0,,parking lot - not a road,686052055,North Vancouver
0,,apt complex - not a road,723895495,North Vancouver
0,,apt complex - not a road,770893163,North Vancouver
0,,apt complex - not a road,770893164,North Vancouver
0,,apt complex - not a road,770893165,North Vancouver
0,,not a road,750937815,North Vancouver
0,,parking lot - not a road,729760282,North Vancouver
0,,parking lot - not a road,729760283,North Vancouver
0,,parking lot - not a road,729760284,North Vancouver
0,,parking lot - not a road,729760285,North Vancouver
0,,parking lot - not a road,729760286,North Vancouver
0,,parking lot - not a road,729760635,North Vancouver
0,,parking lot - not a road,729760634,North Vancouver
0,,parking lot - not a road,729760633,North Vancouver
0,,parking lot - not a road,729760632,North Vancouver
0,,not a road,686375768,North Vancouver
0,,parking lot - not a road,770971945,North Vancouver
0,,parking lot - not a road,770971946,North Vancouver
0,,not a road,775156900,North Vancouver
0,,not a road,712541021,North Vancouver
0,,not a road,712541022,North Vancouver
0,,not a road,712541020,North Vancouver
0,,not a road,712541023,North Vancouver
0,,not a road,712541028,North Vancouver
0,,not a road,712541024,North Vancouver
0,,not a road,712541025,North Vancouver
0,,not a road,712541026,North Vancouver
0,,not a road,712541031,North Vancouver
0,,not a road,712541027,North Vancouver
0,,parking lot - not a road,722660902,North Vancouver
0,,not a road,684884651,North Vancouver
0,,not a road,687361307,North Vancouver
0,,not a road,687361308,North Vancouver
0,,not a road,687361309,North Vancouver
0,,not a road,722663310,North Vancouver
0,,not a road,722652814,North Vancouver
0,,not a road,746365702,North Vancouver
0,,not a road,746365701,North Vancouver
0,,not a road,746365699,North Vancouver
0,,not a road,746365700,North Vancouver
0,,not a road,742002940,North Vancouver
0,,not a road,742003419,North Vancouver
0,,not a road,742002941,North Vancouver
0,,not a road,742003418,North Vancouver
0,,parking lot - not a road,742002936,North Vancouver
0,,parking lot - not a road,742002937,North Vancouver
0,,parking lot - not a road,742002938,North Vancouver
0,,parking lot - not a road,742002939,North Vancouver
0,,alley - not a road,708282127,North Vancouver
0,,not a road,774910275,North Vancouver
0,,not a road,774910277,North Vancouver
0,,parking lot - not a road,770889004,North Vancouver
0,,parking lot - not a road,770889006,North Vancouver
0,,parking lot - not a road,770889005,North Vancouver
0,,not in area,796600541,North Vancouver
0,,not in area,804389226,North Vancouver
0,,not in area,804389227,North Vancouver
0,,private property - not a road,814037077,North Vancouver
0,,private property - not a road,814037078,North Vancouver
0,,private property - not a road,814037079,North Vancouver
0,,private property - not a road,814037083,North Vancouver
0,,private property - not a road,814037082,North Vancouver
0,,not a road,810585204,North Vancouver
0,,reservation - private road,834374260,North Vancouver
0,,not in area,803765624,North Vancouver
0,,apt complex - not a road,817302986,North Vancouver
0,,apt complex - not a road,817302998,North Vancouver
0,,apt complex - not a road,817302995,North Vancouver
0,,apt complex - not a road,817302997,North Vancouver
0,,apt complex - not a road,816654141,North Vancouver
0,,apt complex - not a road,816654142,North Vancouver
0,,apt complex - not a road,816654144,North Vancouver
0,,apt complex - not a road,816654143,North Vancouver
0,,apt complex - not a road,816658045,North Vancouver
0,,apt complex - not a road,775667488,North Vancouver
0,,not a road,817320282,North Vancouver
0,,not a road,817320284,North Vancouver
0,,parking lot - not a road,816632540,North Vancouver
0,,not a road,816942924,North Vancouver
0,,apt complex - not a road,816632543,North Vancouver
0,,not a road,783201752,North Vancouver
0,,not a road,783201754,North Vancouver
0,,not a road,811853125,North Vancouver
0,,alley - not a road,775856447,North Vancouver
0,,parking lot - not a road,775856448,North Vancouver
0,,parking lot - not a road,775856449,North Vancouver
0,,trail - not a road,802310713,North Vancouver
1,Glenaire Dr,,827636625,North Vancouver
0,,alley - not a road,778474124,North Vancouver
0,,parking lot - not a road,778473791,North Vancouver
0,,parking lot - not a road,778473792,North Vancouver
0,,parking lot - not a road,778473793,North Vancouver
0,,not a road,777644382,North Vancouver
0,,not a road,777644383,North Vancouver
0,,not a road,777644384,North Vancouver
0,,parking lot - not a road,779431601,North Vancouver
0,,parking lot - not a road,779431603,North Vancouver
0,,parking lot - not a road,779431610,North Vancouver
0,,parking lot - not a road,779431607,North Vancouver
0,,parking lot - not a road,779431605,North Vancouver
0,,parking lot - not a road,779431604,North Vancouver
0,,parking lot - not a road,779431606,North Vancouver
0,,parking lot - not a road,821729483,North Vancouver
0,,parking lot - not a road,818911805,North Vancouver
0,,parking lot - not a road,818911806,North Vancouver
0,,parking lot - not a road,818911807,North Vancouver
0,,parking lot - not a road,818911808,North Vancouver
0,,not a road,789083686,North Vancouver
0,,alley - not a road,775855915,North Vancouver
0,,not a road,775855914,North Vancouver
0,,not a road,775855913,North Vancouver
0,,not in area,842887668,North Vancouver
0,,not in area,842887669,North Vancouver
0,,freeway,844479703,North Vancouver
0,,freeway,844479704,North Vancouver
0,,not in area,842913710,North Vancouver
0,,not a road,854080529,North Vancouver
0,,not a road,854080530,North Vancouver
0,,not a road,839173223,North Vancouver
0,,trail - not a road,839531897,North Vancouver
0,,parking lot - not a road,840327049,North Vancouver
0,,parking lot - not a road,840327129,North Vancouver
0,,parking lot - not a road,840327130,North Vancouver
0,,parking lot - not a road,840327128,North Vancouver
0,,not a road,869985207,North Vancouver
0,,not a road,869985208,North Vancouver
0,,not a road,869985209,North Vancouver
0,,freeway,859475633,North Vancouver
0,,freeway,859475634,North Vancouver
0,,freeway,859475635,North Vancouver
0,,not a road,854080531,North Vancouver
0,,not a road,854080532,North Vancouver
0,,not a road,854080538,North Vancouver
0,,not a road,854080535,North Vancouver
0,,not a road,854080536,North Vancouver
0,,not a road,854080537,North Vancouver
0,,parking lot - not a road,868538177,North Vancouver
0,,parking lot - not a road,868538179,North Vancouver
0,,parking lot - not a road,866802441,North Vancouver
0,,parking lot - not a road,866802442,North Vancouver
0,,parking lot - not a road,866802445,North Vancouver
0,,parking lot - not a road,866802446,North Vancouver
0,,parking lot - not a road,866802444,North Vancouver
0,,parking lot - not a road,866802443,North Vancouver
0,,not a road,860502150,North Vancouver
0,,not a road,860502129,North Vancouver
0,,not a road,860499365,North Vancouver
0,,not a road,860499339,North Vancouver
0,,not a road,867560673,North Vancouver
0,,not a road,867560674,North Vancouver
0,,not a road,867560675,North Vancouver
0,,not a road,867560676,North Vancouver
0,,apt complex - not a road,864729820,North Vancouver
0,,not a road,867560681,North Vancouver
0,,not a road,867560682,North Vancouver
1,Hope Rd,,867560679,North Vancouver
1,Capilano Rd,,867560684,North Vancouver
1,Capilano Rd,,867560700,North Vancouver
0,,not a road,869985213,North Vancouver
0,,not a road,869985212,North Vancouver
0,,not a road,869985214,North Vancouver
0,,not a road,869985215,North Vancouver
0,,not a road,869985210,North Vancouver
0,,not a road,869985211,North Vancouver
0,,not a road,868116404,North Vancouver
0,,not a road,868116406,North Vancouver
0,,not a road,868116405,North Vancouver
0,,parking lot - not a road,868202708,North Vancouver
0,,parking lot - not a road,868202710,North Vancouver
0,,not a road,856033749,North Vancouver
1,Carson Ct,,892774846,North Vancouver
0,,not a road,884453661,North Vancouver
0,,not a road,889297874,North Vancouver
0,,trail - not a road,915973929,North Vancouver
0,,trail - not a road,915973948,North Vancouver
0,,freeway,974778167,North Vancouver
0,,freeway,974778169,North Vancouver
0,,freeway,974778171,North Vancouver
0,,not a road,975438185,North Vancouver
0,,not a road,928527363,North Vancouver
0,,not in area,1016172369,North Vancouver
0,,not in area,1044497037,North Vancouver
0,,not in area,1044497040,North Vancouver
0,,not a road,1038853997,North Vancouver
0,,not a road,1038779560,North Vancouver
0,,not a road,1038779561,North Vancouver
0,,not a road,1038853995,North Vancouver
0,,not a road,1011352640,North Vancouver
0,,freeway,1081617325,North Vancouver
0,,not a road,1124722014,North Vancouver
0,,freeway,1103052342,North Vancouver
0,,freeway,1103052343,North Vancouver
0,,not in area,1134082104,North Vancouver
0,,not in area,1134667951,North Vancouver
0,,duplicate road,74252166,North Vancouver
0,,duplicate road,119721410,North Vancouver
0,,duplicate road,479654535,North Vancouver
0,,duplicate road,368166835,North Vancouver
0,,duplicate road,476041909,North Vancouver
0,,duplicate road,868049114,North Vancouver
0,,duplicate road,476035281,North Vancouver
0,,duplicate road,479547637,North Vancouver
0,,duplicate road,476043060,North Vancouver
0,,duplicate road,479547638,North Vancouver
0,,duplicate road,476043059,North Vancouver
0,,duplicate road,476043058,North Vancouver
0,,duplicate road,167684950,North Vancouver
0,,duplicate road,1131421559,North Vancouver
0,,duplicate road,458711180,North Vancouver
0,,duplicate road,45362178,North Vancouver
0,,duplicate road,45362176,North Vancouver
0,,duplicate road,389420680,North Vancouver
0,,duplicate road,780722524,North Vancouver
0,,duplicate road,454304789,North Vancouver
0,,duplicate road,483204365,North Vancouver
0,,duplicate road,23716686,North Vancouver
0,,duplicate road,868116397,North Vancouver
0,,duplicate road,868116401,North Vancouver
0,,duplicate road,867560683,North Vancouver
0,,duplicate road,867560703,North Vancouver
0,,duplicate road,867560704,North Vancouver
0,,duplicate road,867560702,North Vancouver
0,,duplicate road,274464658,North Vancouver
0,,duplicate road,368230311,North Vancouver
0,,duplicate road,274464659,North Vancouver
0,,duplicate road,912589476,North Vancouver
0,,duplicate road,867560688,North Vancouver
0,,duplicate road,867560694,North Vancouver
0,,duplicate road,867560692,North Vancouver
0,,duplicate road,964004429,North Vancouver
0,,duplicate road,964004427,North Vancouver
0,,duplicate road,964004419,North Vancouver
0,,duplicate road,890246761,North Vancouver
0,,duplicate road,890246763,North Vancouver
0,,duplicate road,469057988,North Vancouver
0,,duplicate road,274465354,North Vancouver
0,,duplicate road,271036610,North Vancouver
0,,duplicate road,469059405,North Vancouver
0,,duplicate road,469059404,North Vancouver
0,,duplicate road,381387428,North Vancouver
0,,duplicate road,469059395,North Vancouver
0,,duplicate road,381387426,North Vancouver
0,,duplicate road,469059394,North Vancouver
0,,duplicate road,321898404,North Vancouver
0,,duplicate road,875933189,North Vancouver
0,,duplicate road,230516738,North Vancouver
0,,duplicate road,173684595,North Vancouver
0,,duplicate road,262795375,North Vancouver
0,,duplicate road,24250304,North Vancouver
0,,duplicate road,23393984,North Vancouver
0,,duplicate road,1127887360,North Vancouver
0,,duplicate road,262795373,North Vancouver
0,,duplicate road,262795376,North Vancouver
0,,duplicate road,480350947,North Vancouver
0,,duplicate road,500663188,North Vancouver
0,,duplicate road,480350948,North Vancouver
0,,duplicate road,23691086,North Vancouver
0,,duplicate road,95588551,North Vancouver
0,,duplicate road,389416810,North Vancouver
0,,duplicate road,23690723,North Vancouver
0,,duplicate road,103703108,North Vancouver
0,,duplicate road,1125041757,North Vancouver
0,,duplicate road,1127881828,North Vancouver
0,,duplicate road,867560697,North Vancouver
0,,duplicate road,835883665,North Vancouver
0,,duplicate road,682056537,North Vancouver
0,,duplicate road,906702553,North Vancouver
0,,duplicate road,1006281498,North Vancouver
0,,duplicate road,906702553,North Vancouver
0,,duplicate road,156891503,North Vancouver
0,,duplicate road,23489205,North Vancouver
0,,duplicate road,1057989188,North Vancouver
0,,duplicate road,684657386,North Vancouver
0,,duplicate road,886372535,North Vancouver
0,,duplicate road,899350857,North Vancouver
0,,duplicate road,756478257,North Vancouver
0,,duplicate road,756478255,North Vancouver
0,,duplicate road,480212678,North Vancouver
0,,duplicate road,899350853,North Vancouver
0,,duplicate road,23489215,North Vancouver
0,,duplicate road,337124791,North Vancouver
0,,duplicate road,336840400,North Vancouver
0,,duplicate road,470946541,North Vancouver
0,,duplicate road,23714718,North Vancouver
0,,duplicate road,45395711,North Vancouver
0,,duplicate road,458458263,North Vancouver
0,,duplicate road,45395710,North Vancouver
0,,duplicate road,76966670,North Vancouver
0,,duplicate road,76966669,North Vancouver
0,,duplicate road,336865790,North Vancouver
0,,duplicate road,329766516,North Vancouver
0,,duplicate road,480628986,North Vancouver
0,,duplicate road,336873541,North Vancouver
0,,duplicate road,512321812,North Vancouver
0,,duplicate road,789083687,North Vancouver
0,,duplicate road,337096024,North Vancouver
0,,duplicate road,337096126,North Vancouver
0,,duplicate road,336872235,North Vancouver
0,,duplicate road,23714768,North Vancouver
0,,duplicate road,24008985,North Vancouver
0,,duplicate road,519549900,North Vancouver
0,,duplicate road,519549906,North Vancouver
0,,duplicate road,478240403,North Vancouver
0,,duplicate road,478240401,North Vancouver
0,,duplicate road,359893913,North Vancouver
0,,duplicate road,1070513701,North Vancouver
0,,duplicate road,1070513702,North Vancouver
0,,duplicate road,401130989,North Vancouver
0,,duplicate road,23973375,North Vancouver
0,,duplicate road,1070527811,North Vancouver
0,,duplicate road,1070513703,North Vancouver
0,,duplicate road,1070513705,North Vancouver
0,,duplicate road,1131086320,North Vancouver
0,,duplicate road,76969700,North Vancouver
0,,duplicate road,1070527815,North Vancouver
0,,duplicate road,1070527818,North Vancouver
0,,duplicate road,1070527821,North Vancouver
0,,duplicate road,1070527823,North Vancouver
0,,duplicate road,1070527824,North Vancouver
0,,duplicate road,1070527820,North Vancouver
0,,duplicate road,1070527828,North Vancouver
0,,duplicate road,1070527831,North Vancouver
0,,duplicate road,519549917,North Vancouver
0,,duplicate road,458457808,North Vancouver
0,,duplicate road,458457807,North Vancouver
0,,duplicate road,835395122,North Vancouver
0,,duplicate road,835395121,North Vancouver
0,,duplicate road,519554882,North Vancouver
0,,duplicate road,458457572,North Vancouver
0,,duplicate road,458457564,North Vancouver
0,,duplicate road,458457570,North Vancouver
0,,duplicate road,478262820,North Vancouver
0,,duplicate road,458457568,North Vancouver
0,,duplicate road,478262819,North Vancouver
0,,duplicate road,458457173,North Vancouver
0,,duplicate road,458457178,North Vancouver
0,,duplicate road,458457168,North Vancouver
0,,duplicate road,45395763,North Vancouver
0,,duplicate road,1132346281,North Vancouver
0,,duplicate road,463457763,North Vancouver
0,,duplicate road,23489258,North Vancouver
0,,duplicate road,463457752,North Vancouver
0,,duplicate road,463457731,North Vancouver
0,,duplicate road,384611674,North Vancouver
0,,duplicate road,914524843,North Vancouver
0,,duplicate road,463457720,North Vancouver
0,,duplicate road,463457722,North Vancouver
0,,duplicate road,886373137,North Vancouver
0,,duplicate road,914524845,North Vancouver
0,,duplicate road,973627683,North Vancouver
0,,not in area,35195352,North Vancouver
0,,not in area,997796261,North Vancouver
0,,not in area,997796263,North Vancouver
0,,not in area,35196240,North Vancouver
0,,not in area,35198443,North Vancouver
0,,not in area,211153705,North Vancouver
0,,not in area,35195068,North Vancouver
0,,not a road,1122811646,North Vancouver
0,,not a road,66948751,North Vancouver
0,,not in area,997796262,North Vancouver
0,,duplicate road,463457725,North Vancouver
0,,duplicate road,470950535,North Vancouver
0,,duplicate road,470950536,North Vancouver
0,,duplicate road,381436016,North Vancouver
0,,duplicate road,463461911,North Vancouver
0,,duplicate road,637166512,North Vancouver
0,,NA,23593664,West Vancouver
0,,NA,23593668,West Vancouver
0,,NA,23593684,West Vancouver
0,,NA,23593685,West Vancouver
0,,NA,23593691,West Vancouver
0,,NA,23593698,West Vancouver
0,,NA,23593845,West Vancouver
0,,NA,23603708,West Vancouver
0,,NA,23716560,West Vancouver
0,,NA,23716562,West Vancouver
0,,NA,23797442,West Vancouver
0,,NA,23925483,West Vancouver
1,Skilift Rd,NA,23926059,West Vancouver
0,,NA,23926088,West Vancouver
0,,NA,23926102,West Vancouver
0,,NA,23926188,West Vancouver
0,,NA,24016770,West Vancouver
0,,NA,24445769,West Vancouver
1,Argyle Ave,NA,36869496,West Vancouver
0,,NA,39994071,West Vancouver
0,,NA,40020789,West Vancouver
0,,NA,41998494,West Vancouver
0,,NA,41998497,West Vancouver
0,,NA,45677880,West Vancouver
0,,NA,45677976,West Vancouver
0,,NA,45677977,West Vancouver
0,,NA,45677979,West Vancouver
0,,NA,45735967,West Vancouver
0,,NA,45758228,West Vancouver
0,,NA,45759057,West Vancouver
0,,NA,45759058,West Vancouver
0,,NA,48569762,West Vancouver
0,,NA,48569763,West Vancouver
0,,NA,48569774,West Vancouver
0,,NA,48569803,West Vancouver
0,,NA,48569807,West Vancouver
0,,NA,48569810,West Vancouver
0,,NA,48569811,West Vancouver
0,,NA,48569813,West Vancouver
0,,NA,48569819,West Vancouver
0,,NA,48569820,West Vancouver
0,,NA,48569821,West Vancouver
0,,NA,48569823,West Vancouver
0,,NA,65588232,West Vancouver
0,,NA,74835312,West Vancouver
0,,NA,75551087,West Vancouver
0,,NA,75551091,West Vancouver
0,,NA,87654713,West Vancouver
0,,NA,105498137,West Vancouver
0,,NA,105498146,West Vancouver
0,,NA,105498147,West Vancouver
0,,NA,105498152,West Vancouver
0,,NA,120254680,West Vancouver
1,Argyle Ave,NA,120254709,West Vancouver
1,Royal Ave,NA,191673210,West Vancouver
0,,NA,197764556,West Vancouver
0,,NA,198563116,West Vancouver
0,,NA,198563117,West Vancouver
0,,NA,198563119,West Vancouver
0,,NA,198563123,West Vancouver
0,,NA,198563128,West Vancouver
0,,NA,198563129,West Vancouver
0,,NA,198563130,West Vancouver
0,,NA,198563131,West Vancouver
0,,NA,198563132,West Vancouver
0,,NA,198563133,West Vancouver
0,,NA,198563134,West Vancouver
0,,NA,198563135,West Vancouver
0,,NA,198563136,West Vancouver
0,,NA,198563137,West Vancouver
0,,NA,198563138,West Vancouver
0,,NA,198563139,West Vancouver
0,,NA,198563140,West Vancouver
0,,NA,198563141,West Vancouver
