"osm_id","id","lon","lat","dist","name","city","complete_dt","set","distance","osm_unique_id","complete","colour","info"
"119721412",2,-123.0658624,49.3302458,8.38899789218428,"Saint Andrews Avenue","North Vancouver","2023-01-27","snap",1.48735164568186,"119721412-2",1,"green","osm_id: 119721412 id: 2 distance: 1.49"
"119721412",3,-123.0658598,49.3306526,45.2851616752018,"Saint Andrews Avenue","North Vancouver","2023-01-27","snap",2.69056571798738,"119721412-3",1,"green","osm_id: 119721412 id: 3 distance: 2.69"
"119721412",4,-123.0658561,49.3307403,9.76640867711426,"Saint Andrews Avenue","North Vancouver","2023-01-27","snap",2.45590943432963,"119721412-4",1,"green","osm_id: 119721412 id: 4 distance: 2.46"
"119721412",5,-123.0658579,49.3311599,46.7098408655253,"Saint Andrews Avenue","North Vancouver","2023-01-27","snap",1.46083808498761,"119721412-5",1,"green","osm_id: 119721412 id: 5 distance: 1.46"
"119721412",6,-123.0658428,49.3315853,47.3679795143109,"Saint Andrews Avenue","North Vancouver","2023-01-27","snap",0.486975895878405,"119721412-6",1,"green","osm_id: 119721412 id: 6 distance: 0.49"
"381426764",2,-123.0692267,49.3208381,16.6332987471932,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.05041783507146,"381426764-2",1,"green","osm_id: 381426764 id: 2 distance: 1.05"
"469417518",2,-123.0689821,49.3311946,45.9388090738852,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.738425759177106,"469417518-2",1,"green","osm_id: 469417518 id: 2 distance: 0.74"
"469417518",3,-123.0689893,49.3309939,22.3479266866108,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.15713533378541,"469417518-3",1,"green","osm_id: 469417518 id: 3 distance: 1.16"
"469417518",4,-123.0689838,49.3302864,78.7595504392341,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",2.64642848272107,"469417518-4",1,"green","osm_id: 469417518 id: 4 distance: 2.65"
"469417518",5,-123.068978,49.3302123,8.25949907757819,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",2.74393460162733,"469417518-5",1,"green","osm_id: 469417518 id: 5 distance: 2.74"
"500860883",1,-123.0628137,49.3301246,0,"East 23rd Street","North Vancouver","2023-01-27","snap",1.60356624214288,"500860883-1",1,"green","osm_id: 500860883 id: 1 distance: 1.6"
"500860883",2,-123.0622181,49.3301112,43.2346679509879,"East 23rd Street","North Vancouver","2023-01-27","snap",2.84029615365523,"500860883-2",1,"green","osm_id: 500860883 id: 2 distance: 2.84"
"500860883",3,-123.0621585,49.3300917,4.83810720575045,"East 23rd Street","North Vancouver","2023-01-27","raw",4.45576080897298,"500860883-3",1,"green","osm_id: 500860883 id: 3 distance: 4.46"
"500860883",4,-123.0621225,49.3300799,2.9234208240406,"East 23rd Street","North Vancouver","2023-01-27","snap",3.80982054751416,"500860883-4",1,"green","osm_id: 500860883 id: 4 distance: 3.81"
"835395057",1,-123.068978,49.3302123,0,"East 23rd Street","North Vancouver","2023-01-27","snap",2.74393460162733,"835395057-1",1,"green","osm_id: 835395057 id: 1 distance: 2.74"
"835395057",2,-123.0680698,49.3301948,65.9157637848555,"East 23rd Street","North Vancouver","2023-01-27","snap",0.679615931731565,"835395057-2",1,"green","osm_id: 835395057 id: 2 distance: 0.68"
"835395057",3,-123.0678429,49.3301852,16.4955184533044,"East 23rd Street","North Vancouver","2023-01-27","snap",0.13050078022175,"835395057-3",1,"green","osm_id: 835395057 id: 3 distance: 0.13"
"835395057",4,-123.0676331,49.3301832,15.2219451612295,"East 23rd Street","North Vancouver","2023-01-27","snap",0.784138280502661,"835395057-4",1,"green","osm_id: 835395057 id: 4 distance: 0.78"
"835395057",5,-123.065867,49.3301705,128.132707531521,"East 23rd Street","North Vancouver","2023-01-27","snap",1.19454731743598,"835395057-5",1,"green","osm_id: 835395057 id: 5 distance: 1.19"
"835395057",6,-123.0636846,49.3301365,158.371449896185,"East 23rd Street","North Vancouver","2023-01-27","snap",2.89272860570364,"835395057-6",1,"green","osm_id: 835395057 id: 6 distance: 2.89"
"835395057",7,-123.0628137,49.3301246,63.1949555531776,"East 23rd Street","North Vancouver","2023-01-27","snap",1.60356624214288,"835395057-7",1,"green","osm_id: 835395057 id: 7 distance: 1.6"
"835395058",1,-123.068978,49.3302123,0,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",2.74393460162733,"835395058-1",1,"green","osm_id: 835395058 id: 1 distance: 2.74"
"835395058",2,-123.0689827,49.3297091,56.0170055111356,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",2.58704976614177,"835395058-2",1,"green","osm_id: 835395058 id: 2 distance: 2.59"
"835395058",3,-123.0689982,49.3293145,43.9410617782364,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.830869764191849,"835395058-3",1,"green","osm_id: 835395058 id: 3 distance: 0.83"
"835395058",5,-123.069016,49.3287465,55.5476722399357,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.80137426367735,"835395058-5",1,"green","osm_id: 835395058 id: 5 distance: 1.8"
"835395058",6,-123.069033,49.3282428,56.0851899704457,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.71944110414568,"835395058-6",1,"green","osm_id: 835395058 id: 6 distance: 1.72"
"835395058",7,-123.0690539,49.3277353,56.5149863234914,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.36292225258211,"835395058-7",1,"green","osm_id: 835395058 id: 7 distance: 1.36"
"835395058",8,-123.069068,49.3272172,57.6836995627768,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.902326704085752,"835395058-8",1,"green","osm_id: 835395058 id: 8 distance: 0.9"
"835395058",9,-123.0690703,49.3271452,8.01674019567143,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.74992682869806,"835395058-9",1,"green","osm_id: 835395058 id: 9 distance: 1.75"
"835395058",10,-123.0690758,49.3267105,48.3922278561971,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.797731621017677,"835395058-10",1,"green","osm_id: 835395058 id: 10 distance: 0.8"
"835395058",11,-123.0690889,49.3262846,47.4204967115997,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.939059670276491,"835395058-11",1,"green","osm_id: 835395058 id: 11 distance: 0.94"
"835395058",13,-123.0690909,49.3261168,9.77540224803825,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.887957006136962,"835395058-13",1,"green","osm_id: 835395058 id: 13 distance: 0.89"
"835395058",15,-123.0691171,49.3251357,59.5572700366713,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.47816409757302,"835395058-15",1,"green","osm_id: 835395058 id: 15 distance: 1.48"
"835395058",16,-123.0691282,49.3247001,48.4974575731173,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.563512752421991,"835395058-16",1,"green","osm_id: 835395058 id: 16 distance: 0.56"
"835395058",17,-123.0691282,49.324646,6.02238445136946,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.785936580887535,"835395058-17",1,"green","osm_id: 835395058 id: 17 distance: 0.79"
"835395058",18,-123.069143,49.3241047,60.2668076496223,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.890846290254175,"835395058-18",1,"green","osm_id: 835395058 id: 18 distance: 0.89"
"835395058",19,-123.0691524,49.323579,58.5246305133826,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.33421441037146,"835395058-19",1,"green","osm_id: 835395058 id: 19 distance: 1.33"
"835395058",21,-123.0691711,49.3230569,9.55540320587355,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.38962666162581,"835395058-21",1,"green","osm_id: 835395058 id: 21 distance: 1.39"
"835395058",23,-123.0691841,49.3225119,51.6269432450774,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",1.08084966637007,"835395058-23",1,"green","osm_id: 835395058 id: 23 distance: 1.08"
"835395058",25,-123.0692105,49.3214779,61.3567016224416,"Saint Georges Avenue","North Vancouver","2023-01-27","snap",0.835882683142933,"835395058-25",1,"green","osm_id: 835395058 id: 25 distance: 0.84"
"23489025",4,-123.0573685,49.3260696,36.7627359411619,"East 19th Street","North Vancouver","2023-01-27","snap",1.08985709878287,"23489025-4",1,"green","osm_id: 23489025 id: 4 distance: 1.09"
"23499632",3,-123.0593311,49.3291121,133.629342534378,"East 22nd Street","North Vancouver","2023-01-27","snap",1.01788982732976,"23499632-3",1,"green","osm_id: 23499632 id: 3 distance: 1.02"
"23499632",4,-123.0596532,49.3291003,23.4047238461048,"East 22nd Street","North Vancouver","2023-01-27","raw",1.07060760400499,"23499632-4",1,"green","osm_id: 23499632 id: 4 distance: 1.07"
"23690531",12,-123.061434,49.3272153,45.170522532998,"Grand Boulevard","North Vancouver","2023-01-27","snap",1.60130484623388,"23690531-12",1,"green","osm_id: 23690531 id: 12 distance: 1.6"
"23690531",13,-123.0614126,49.3271659,5.7141548382033,"Grand Boulevard","North Vancouver","2023-01-27","snap",1.35901567352106,"23690531-13",1,"green","osm_id: 23690531 id: 13 distance: 1.36"
"23690531",14,-123.0613278,49.326975,22.123558858399,"Grand Boulevard","North Vancouver","2023-01-27","snap",2.03241149828298,"23690531-14",1,"green","osm_id: 23690531 id: 14 distance: 2.03"
"23690531",15,-123.0612514,49.3268396,16.0595540719195,"Grand Boulevard","North Vancouver","2023-01-27","snap",1.71400196910874,"23690531-15",1,"green","osm_id: 23690531 id: 15 distance: 1.71"
"23690531",16,-123.0611876,49.3267264,13.4246143523621,"Grand Boulevard","North Vancouver","2023-01-27","snap",2.55857836507688,"23690531-16",1,"green","osm_id: 23690531 id: 16 distance: 2.56"
"23690531",17,-123.0610381,49.3265622,21.2545650315813,"Grand Boulevard","North Vancouver","2023-01-27","snap",1.80690051454568,"23690531-17",1,"green","osm_id: 23690531 id: 17 distance: 1.81"
"23690531",18,-123.0609181,49.3264611,14.2288640205608,"Grand Boulevard","North Vancouver","2023-01-27","snap",2.69429935721627,"23690531-18",1,"green","osm_id: 23690531 id: 18 distance: 2.69"
"23690531",19,-123.060852,49.3264185,6.74443255585834,"Grand Boulevard","North Vancouver","2023-01-27","snap",2.20752233956828,"23690531-19",1,"green","osm_id: 23690531 id: 19 distance: 2.21"
"23690531",20,-123.0605897,49.326245,27.1143571344154,"Grand Boulevard","North Vancouver","2023-01-27","raw",5.91295716005723,"23690531-20",1,"green","osm_id: 23690531 id: 20 distance: 5.91"
"23690531",21,-123.0604277,49.3261619,14.9572724764601,"Grand Boulevard","North Vancouver","2023-01-27","snap",7.22389021052262,"23690531-21",1,"green","osm_id: 23690531 id: 21 distance: 7.22"
"23690537",1,-123.060944,49.3271133,0,"East 20th Street","North Vancouver","2023-01-27","snap",0.315875157623915,"23690537-1",1,"green","osm_id: 23690537 id: 1 distance: 0.32"
"23690537",2,-123.0598501,49.3271013,79.3751367341298,"East 20th Street","North Vancouver","2023-01-27","snap",1.1779859414087,"23690537-2",1,"green","osm_id: 23690537 id: 2 distance: 1.18"
"23690537",3,-123.0586416,49.3270915,87.6850833191405,"East 20th Street","North Vancouver","2023-01-27","snap",0.953719290989148,"23690537-3",1,"green","osm_id: 23690537 id: 3 distance: 0.95"
"23690537",5,-123.0574842,49.3270921,8.80048558771235,"East 20th Street","North Vancouver","2023-01-27","raw",1.23027003198943,"23690537-5",1,"green","osm_id: 23690537 id: 5 distance: 1.23"
"23691076",8,-123.0574842,49.3270921,22.9340369031704,"Queensbury Avenue","North Vancouver","2023-01-27","raw",1.23027003198943,"23691076-8",1,"green","osm_id: 23691076 id: 8 distance: 1.23"
"23798470",1,-123.0566627,49.3281483,0,"East 21st Street","North Vancouver","2023-01-27","raw",9.25906172248588,"23798470-1",1,"green","osm_id: 23798470 id: 1 distance: 9.26"
"23798470",2,-123.0573726,49.328163,51.5290794039587,"East 21st Street","North Vancouver","2023-01-27","raw",8.9072612695831,"23798470-2",1,"green","osm_id: 23798470 id: 2 distance: 8.91"
"23798470",4,-123.0576158,49.3281672,8.50469774304193,"East 21st Street","North Vancouver","2023-01-27","raw",0.601262690207501,"23798470-4",1,"green","osm_id: 23798470 id: 4 distance: 0.6"
"23798470",5,-123.0580769,49.3281733,33.4595853175935,"East 21st Street","North Vancouver","2023-01-27","snap",2.37994619682254,"23798470-5",1,"green","osm_id: 23798470 id: 5 distance: 2.38"
"23798470",6,-123.0587601,49.3281832,49.5782378816609,"East 21st Street","North Vancouver","2023-01-27","snap",2.26994655659308,"23798470-6",1,"green","osm_id: 23798470 id: 6 distance: 2.27"
"23798470",7,-123.0598147,49.3281516,76.5918034987035,"East 21st Street","North Vancouver","2023-01-27","snap",0.387186567051554,"23798470-7",1,"green","osm_id: 23798470 id: 7 distance: 0.39"
"23798470",8,-123.0605724,49.3281529,54.9711633372697,"East 21st Street","North Vancouver","2023-01-27","snap",2.59306266096759,"23798470-8",1,"green","osm_id: 23798470 id: 8 distance: 2.59"
"23798470",9,-123.0607161,49.3281566,10.4335367716125,"East 21st Street","North Vancouver","2023-01-27","snap",2.6434569109652,"23798470-9",1,"green","osm_id: 23798470 id: 9 distance: 2.64"
"23798470",10,-123.0608267,49.3281598,8.0319086425724,"East 21st Street","North Vancouver","2023-01-27","snap",2.84417397295717,"23798470-10",1,"green","osm_id: 23798470 id: 10 distance: 2.84"
"23798470",11,-123.061318,49.3281742,35.6797267731752,"East 21st Street","North Vancouver","2023-01-27","raw",22.8220275269439,"23798470-11",0,"red","osm_id: 23798470 id: 11 distance: 22.82"
"23803133",2,-123.0600096,49.3201464,32.5144651969163,"Moody Avenue","North Vancouver","2023-01-27","snap",1.26802447266372,"23803133-2",1,"green","osm_id: 23803133 id: 2 distance: 1.27"
"23803133",3,-123.0600107,49.3202385,10.2528357943574,"Moody Avenue","North Vancouver","2023-01-27","snap",0.547014392102624,"23803133-3",1,"green","osm_id: 23803133 id: 3 distance: 0.55"
"23803133",4,-123.0600139,49.3205155,30.8363731729142,"Moody Avenue","North Vancouver","2023-01-27","snap",1.65555794365173,"23803133-4",1,"green","osm_id: 23803133 id: 4 distance: 1.66"
"23803133",5,-123.0600033,49.3208847,41.1063523881277,"Moody Avenue","North Vancouver","2023-01-27","snap",1.29338401376551,"23803133-5",1,"green","osm_id: 23803133 id: 5 distance: 1.29"
"23803133",6,-123.0599953,49.3211438,28.8487207740308,"Moody Avenue","North Vancouver","2023-01-27","snap",1.37407533455549,"23803133-6",1,"green","osm_id: 23803133 id: 6 distance: 1.37"
"23803133",7,-123.0599832,49.3215389,43.9910929816111,"Moody Avenue","North Vancouver","2023-01-27","snap",1.6323825120083,"23803133-7",1,"green","osm_id: 23803133 id: 7 distance: 1.63"
"23803133",9,-123.0599499,49.322451,57.5743101088098,"Moody Avenue","North Vancouver","2023-01-27","snap",0.611213410037234,"23803133-9",1,"green","osm_id: 23803133 id: 9 distance: 0.61"
"23803133",11,-123.0599341,49.3234927,57.8345832184474,"Moody Avenue","North Vancouver","2023-01-27","snap",1.13623082559038,"23803133-11",1,"green","osm_id: 23803133 id: 11 distance: 1.14"
"23803133",12,-123.0599127,49.3240207,58.79719645504,"Moody Avenue","North Vancouver","2023-01-27","snap",0.934617422968314,"23803133-12",1,"green","osm_id: 23803133 id: 12 distance: 0.93"
"23803133",13,-123.0598982,49.3245344,57.1944991610731,"Moody Avenue","North Vancouver","2023-01-27","snap",1.7672408482295,"23803133-13",1,"green","osm_id: 23803133 id: 13 distance: 1.77"
"23803133",14,-123.0599033,49.3249342,44.5070706498695,"Moody Avenue","North Vancouver","2023-01-27","snap",1.0133698157008,"23803133-14",1,"green","osm_id: 23803133 id: 14 distance: 1.01"
"23803133",15,-123.0598996,49.3250618,14.2069035592772,"Moody Avenue","North Vancouver","2023-01-27","snap",1.51668085026179,"23803133-15",1,"green","osm_id: 23803133 id: 15 distance: 1.52"
"23803133",16,-123.0598858,49.3255084,49.7253659006906,"Moody Avenue","North Vancouver","2023-01-27","snap",1.06681916703832,"23803133-16",1,"green","osm_id: 23803133 id: 16 distance: 1.07"
"23803133",17,-123.0598846,49.3255807,8.04887008473511,"Moody Avenue","North Vancouver","2023-01-27","snap",1.08965824290717,"23803133-17",1,"green","osm_id: 23803133 id: 17 distance: 1.09"
"23803133",19,-123.0598649,49.3261651,7.29150934145326,"Moody Avenue","North Vancouver","2023-01-27","snap",1.5841391327211,"23803133-19",1,"green","osm_id: 23803133 id: 19 distance: 1.58"
"23803133",20,-123.059852,49.326651,54.0982371612872,"Moody Avenue","North Vancouver","2023-01-27","snap",1.87096566829852,"23803133-20",1,"green","osm_id: 23803133 id: 20 distance: 1.87"
"23803133",21,-123.0598557,49.3270285,42.023965160002,"Moody Avenue","North Vancouver","2023-01-27","snap",1.84146929668893,"23803133-21",1,"green","osm_id: 23803133 id: 21 distance: 1.84"
"23803133",22,-123.0598501,49.3271013,8.1142369267565,"Moody Avenue","North Vancouver","2023-01-27","snap",1.1779859414087,"23803133-22",1,"green","osm_id: 23803133 id: 22 distance: 1.18"
"23803133",23,-123.059837,49.3275486,49.8022778666001,"Moody Avenue","North Vancouver","2023-01-27","snap",0.95272022604194,"23803133-23",1,"green","osm_id: 23803133 id: 23 distance: 0.95"
"23803133",24,-123.0598356,49.3275953,5.19961237341337,"Moody Avenue","North Vancouver","2023-01-27","snap",1.2618611689108,"23803133-24",1,"green","osm_id: 23803133 id: 24 distance: 1.26"
"23803133",25,-123.0598147,49.3281516,61.9455934315154,"Moody Avenue","North Vancouver","2023-01-27","snap",0.387186567051554,"23803133-25",1,"green","osm_id: 23803133 id: 25 distance: 0.39"
"23803133",26,-123.0597867,49.3286515,55.6856776781379,"Moody Avenue","North Vancouver","2023-01-27","snap",1.10963271524859,"23803133-26",1,"green","osm_id: 23803133 id: 26 distance: 1.11"
"23803133",27,-123.0597806,49.3289641,34.8012867477015,"Moody Avenue","North Vancouver","2023-01-27","snap",1.18008017026623,"23803133-27",1,"green","osm_id: 23803133 id: 27 distance: 1.18"
"23803133",28,-123.059759,49.3290507,9.76680117390908,"Moody Avenue","North Vancouver","2023-01-27","snap",0.632777640844202,"23803133-28",1,"green","osm_id: 23803133 id: 28 distance: 0.63"
"23803133",29,-123.0596532,49.3291003,9.4552402914376,"Moody Avenue","North Vancouver","2023-01-27","raw",1.07060760400499,"23803133-29",1,"green","osm_id: 23803133 id: 29 distance: 1.07"
"24251811",8,-123.0599127,49.3240207,100.298411956759,"East 17th Street","North Vancouver","2023-01-27","snap",0.934617422968314,"24251811-8",1,"green","osm_id: 24251811 id: 8 distance: 0.93"
"24251811",9,-123.06003,49.324021,8.5108695206196,"East 17th Street","North Vancouver","2023-01-27","raw",0.519947516047781,"24251811-9",1,"green","osm_id: 24251811 id: 9 distance: 0.52"
"48608367",1,-123.0597867,49.3286515,0,"East 22nd Street","North Vancouver","2023-01-27","snap",1.10963271524859,"48608367-1",1,"green","osm_id: 48608367 id: 1 distance: 1.11"
"48608367",2,-123.0601978,49.3286517,29.8249228292811,"East 22nd Street","North Vancouver","2023-01-27","snap",0.670170499286799,"48608367-2",1,"green","osm_id: 48608367 id: 2 distance: 0.67"
"106123686",3,-123.0607741,49.3208801,164.628286571076,"East 14th Street","North Vancouver","2023-01-27","snap",2.36577479821079,"106123686-3",1,"green","osm_id: 106123686 id: 3 distance: 2.37"
"106123686",4,-123.0600033,49.3208847,55.9319761420383,"East 14th Street","North Vancouver","2023-01-27","snap",1.29338401376551,"106123686-4",1,"green","osm_id: 106123686 id: 4 distance: 1.29"
"253391148",2,-123.0598996,49.3250618,123.167746877889,"East 18th Street","North Vancouver","2023-01-27","snap",1.51668085026179,"253391148-2",1,"green","osm_id: 253391148 id: 2 distance: 1.52"
"262604438",1,-123.0554895,49.3275684,0,"Boulevard Crescent","North Vancouver","2023-01-27","snap",6.25093146446114,"262604438-1",1,"green","osm_id: 262604438 id: 1 distance: 6.25"
"262604438",2,-123.055374,49.3277019,17.0608129746511,"Boulevard Crescent","North Vancouver","2023-01-27","snap",4.68714504362093,"262604438-2",1,"green","osm_id: 262604438 id: 2 distance: 4.69"
"262604438",3,-123.0553069,49.3277612,8.20214347961622,"Boulevard Crescent","North Vancouver","2023-01-27","snap",4.75579345467017,"262604438-3",1,"green","osm_id: 262604438 id: 3 distance: 4.76"
"262604439",1,-123.0557783,49.327294,0,"Boulevard Crescent","North Vancouver","2023-01-27","snap",2.45370525703514,"262604439-1",1,"green","osm_id: 262604439 id: 1 distance: 2.45"
"262604439",2,-123.0558988,49.3271104,22.2295362486102,"Boulevard Crescent","North Vancouver","2023-01-27","snap",3.24281341705852,"262604439-2",1,"green","osm_id: 262604439 id: 2 distance: 3.24"
"329506535",1,-123.0563876,49.3281452,0,"East 21st Street","North Vancouver","2023-01-27","snap",0.631846716903994,"329506535-1",1,"green","osm_id: 329506535 id: 1 distance: 0.63"
"329506535",2,-123.0556693,49.3281414,52.1142376000668,"East 21st Street","North Vancouver","2023-01-27","snap",0.740975714441638,"329506535-2",1,"green","osm_id: 329506535 id: 2 distance: 0.74"
"329506535",3,-123.0555151,49.3281408,11.1873789184695,"East 21st Street","North Vancouver","2023-01-27","snap",0.555969870445831,"329506535-3",1,"green","osm_id: 329506535 id: 3 distance: 0.56"
"329506535",4,-123.0553455,49.3281199,12.5224770627846,"East 21st Street","North Vancouver","2023-01-27","snap",1.67340375197751,"329506535-4",1,"green","osm_id: 329506535 id: 4 distance: 1.67"
"329506535",5,-123.0552217,49.3280936,9.44679157321676,"East 21st Street","North Vancouver","2023-01-27","snap",0.588269726591068,"329506535-5",1,"green","osm_id: 329506535 id: 5 distance: 0.59"
"329506535",6,-123.0551593,49.3280648,5.54735972954055,"East 21st Street","North Vancouver","2023-01-27","snap",1.25263121564218,"329506535-6",1,"green","osm_id: 329506535 id: 6 distance: 1.25"
"430662103",3,-123.0582222,49.3260825,52.5960565767381,"East 19th Street","North Vancouver","2023-01-27","snap",0.731646630199738,"430662103-3",1,"green","osm_id: 430662103 id: 3 distance: 0.73"
"469064646",1,-123.0557783,49.327294,0,"Boulevard Crescent","North Vancouver","2023-01-27","snap",2.45370525703514,"469064646-1",1,"green","osm_id: 469064646 id: 1 distance: 2.45"
"469064646",2,-123.0556804,49.3273496,9.42110360239676,"Boulevard Crescent","North Vancouver","2023-01-27","snap",6.5785308651486,"469064646-2",1,"green","osm_id: 469064646 id: 2 distance: 6.58"
"469064646",3,-123.0555726,49.3274724,15.7492100254804,"Boulevard Crescent","North Vancouver","2023-01-27","snap",6.64140935848278,"469064646-3",1,"green","osm_id: 469064646 id: 3 distance: 6.64"
"469064646",4,-123.0554895,49.3275684,12.2700184834663,"Boulevard Crescent","North Vancouver","2023-01-27","snap",6.25093146446114,"469064646-4",1,"green","osm_id: 469064646 id: 4 distance: 6.25"
"23489144",1,-123.0660889,49.3349799,0,"Saint Andrews Avenue","North Vancouver","2023-01-27","raw",375.98694464712,"23489144-1",0,"red","osm_id: 23489144 id: 1 distance: 375.99"
"23489144",2,-123.0660822,49.3356056,69.6543009887706,"Saint Andrews Avenue","North Vancouver","2023-01-27","raw",445.598325343434,"23489144-2",0,"red","osm_id: 23489144 id: 2 distance: 445.6"
"23489354",1,-123.0653531,49.3355966,0,"Tempe Crescent","North Vancouver","2023-01-27","raw",446.39974755131,"23489354-1",0,"red","osm_id: 23489354 id: 1 distance: 446.4"
"23489354",2,-123.0648792,49.3350778,67.209292643342,"Tempe Crescent","North Vancouver","2023-01-27","raw",394.101042091481,"23489354-2",0,"red","osm_id: 23489354 id: 2 distance: 394.1"
"23489354",20,-123.0581227,49.3347603,117.027847090913,"Tempe Crescent","North Vancouver","2023-01-27","raw",493.943503938778,"23489354-20",0,"red","osm_id: 23489354 id: 20 distance: 493.94"
"23489370",1,-123.064339,49.3356007,0,"Brand Street","North Vancouver","2023-01-27","raw",459.582026157739,"23489370-1",0,"red","osm_id: 23489370 id: 1 distance: 459.58"
"23489370",2,-123.0642893,49.3354635,15.6927665609046,"Brand Street","North Vancouver","2023-01-27","raw",445.760375654596,"23489370-2",0,"red","osm_id: 23489370 id: 2 distance: 445.76"
"23489370",3,-123.0641474,49.335256,25.2884653156774,"Brand Street","North Vancouver","2023-01-27","raw",426.543660960217,"23489370-3",0,"red","osm_id: 23489370 id: 3 distance: 426.54"
"23489370",4,-123.0638845,49.3349153,42.4513017742895,"Brand Street","North Vancouver","2023-01-27","raw",390.765338032645,"23489370-4",0,"red","osm_id: 23489370 id: 4 distance: 390.77"
"23489370",5,-123.0636438,49.3346628,33.0897891731952,"Brand Street","North Vancouver","2023-01-27","raw",359.7623499058,"23489370-5",0,"red","osm_id: 23489370 id: 5 distance: 359.76"
"23489495",1,-123.0635254,49.3355928,0,"Somerset Street","North Vancouver","2023-01-27","raw",460.804919516296,"23489495-1",0,"red","osm_id: 23489495 id: 1 distance: 460.8"
"23489495",2,-123.0634644,49.335473,14.0509929017981,"Somerset Street","North Vancouver","2023-01-27","raw",447.032921083712,"23489495-2",0,"red","osm_id: 23489495 id: 2 distance: 447.03"
"23489495",3,-123.0632694,49.3351856,34.9807287268133,"Somerset Street","North Vancouver","2023-01-27","raw",413.72839983574,"23489495-3",0,"red","osm_id: 23489495 id: 3 distance: 413.73"
"23489495",4,-123.0628644,49.3348015,51.8780477516849,"Somerset Street","North Vancouver","2023-01-27","raw",369.299601150581,"23489495-4",0,"red","osm_id: 23489495 id: 4 distance: 369.3"
"23489495",5,-123.0627587,49.3347663,8.61071773040378,"Somerset Street","North Vancouver","2023-01-27","raw",365.274901884965,"23489495-5",0,"red","osm_id: 23489495 id: 5 distance: 365.27"
"23489495",6,-123.0625822,49.3347546,12.8693942133266,"Somerset Street","North Vancouver","2023-01-27","raw",364.152462774947,"23489495-6",0,"red","osm_id: 23489495 id: 6 distance: 364.15"
"23489495",7,-123.0615343,49.3347508,76.0159049645192,"Somerset Street","North Vancouver","2023-01-27","raw",373.900739016041,"23489495-7",0,"red","osm_id: 23489495 id: 7 distance: 373.9"
"23489496",4,-123.0615343,49.3347508,46.5920004554767,"Maitland Avenue","North Vancouver","2023-01-27","raw",373.900739016041,"23489496-4",0,"red","osm_id: 23489496 id: 4 distance: 373.9"
"23616627",2,-123.0660889,49.3349799,202.152864196988,"East 28th Street","North Vancouver","2023-01-27","raw",375.98694464712,"23616627-2",0,"red","osm_id: 23616627 id: 2 distance: 375.99"
"23616627",3,-123.0659151,49.3349518,12.9896727609659,"East 28th Street","North Vancouver","2023-01-27","raw",372.676391081321,"23616627-3",0,"red","osm_id: 23616627 id: 3 distance: 372.68"
"23616627",4,-123.0658038,49.3349468,8.09283944345128,"East 28th Street","North Vancouver","2023-01-27","raw",372.226101077125,"23616627-4",0,"red","osm_id: 23616627 id: 4 distance: 372.23"
"23622250",4,-123.0667751,49.3356398,52.1112709211987,"Saint Marys Avenue","North Vancouver","2023-01-27","raw",453.456126476361,"23622250-4",0,"red","osm_id: 23622250 id: 4 distance: 453.46"
"23622460",4,-123.0630595,49.3356333,96.9704084300682,"Saint Kilda Avenue","North Vancouver","2023-01-27","raw",462.364277783946,"23622460-4",0,"red","osm_id: 23622460 id: 4 distance: 462.36"
"23708900",1,-123.0658038,49.3349468,0,"Saint Andrews Avenue","North Vancouver","2023-01-27","raw",372.226101077125,"23708900-1",0,"red","osm_id: 23708900 id: 1 distance: 372.23"
"24006634",1,-123.0608311,49.3356185,0,"East 29th Street","North Vancouver","2023-01-27","raw",480.390185918742,"24006634-1",0,"red","osm_id: 24006634 id: 1 distance: 480.39"
"24006634",2,-123.0618709,49.3355848,75.5190885500384,"East 29th Street","North Vancouver","2023-01-27","raw",460.731648237427,"24006634-2",0,"red","osm_id: 24006634 id: 2 distance: 460.73"
"24006634",3,-123.0630595,49.3356333,86.3884889601319,"East 29th Street","North Vancouver","2023-01-27","raw",462.364277783946,"24006634-3",0,"red","osm_id: 24006634 id: 3 distance: 462.36"
